2024-01-01 04:00:00:000,40.9,9,13,15,157,102,0.6,0.9,0.4,0.5,1
2024-01-01 04:00:00:100,40.9,10,13,17,176,94,0.5,0.9,0.4,0.5,1
2024-01-01 04:00:00:200,40.9,11,16,15,159,99,0.6,0.9,0.4,0.6,1
2024-01-01 04:00:00:300,40.9,10,15,14,181,93,0.5,0.9,0.4,0.5,1
2024-01-01 04:00:00:400,40.9,10,12,14,166,97,0.3,0.9,0.4,0.6,1
2024-01-01 04:00:00:500,41.0,14,14,16,168,90,0.8,1.0,0.4,0.6,1
2024-01-01 04:00:00:600,41.1,15,10,16,168,109,0.8,0.9,0.4,0.5,1
2024-01-01 04:00:00:700,41.2,14,15,12,174,107,0.4,1.0,0.4,0.6,1
2024-01-01 04:00:00:800,41.4,12,10,15,171,97,0.3,1.0,0.4,0.5,1
2024-01-01 04:00:00:900,41.5,14,9,14,159,109,0.7,1.0,0.5,0.6,1
2024-01-01 04:00:01:000,41.5,11,15,13,151,91,0.5,1.0,0.4,0.6,1
2024-01-01 04:00:01:100,41.7,9,15,15,183,105,0.7,1.0,0.5,0.5,1
2024-01-01 04:00:01:200,42.1,9,9,16,179,107,0.5,0.9,0.5,0.5,1
2024-01-01 04:00:01:300,42.2,12,15,12,150,105,0.4,0.9,0.5,0.6,1
2024-01-01 04:00:01:400,42.7,14,13,13,172,105,0.6,0.9,0.5,0.6,1
2024-01-01 04:00:01:500,43.2,12,14,12,182,101,0.4,1.0,0.4,0.6,1
2024-01-01 04:00:01:600,43.5,9,14,15,150,94,0.3,0.9,0.5,0.6,1
2024-01-01 04:00:01:700,44.1,13,13,17,151,103,0.8,0.9,0.5,0.6,1
2024-01-01 04:00:01:800,45.1,14,12,14,159,107,0.5,1.0,0.4,0.6,1
2024-01-01 04:00:01:900,45.7,10,13,14,183,94,0.5,1.0,0.5,0.5,1
2024-01-01 04:00:02:000,46.3,12,11,11,166,97,0.5,1.0,0.5,0.5,1
2024-01-01 04:00:02:100,46.6,9,13,13,175,108,0.7,0.9,0.4,0.6,1
2024-01-01 04:00:02:200,47.5,9,13,17,165,103,0.7,1.0,0.5,0.6,1
2024-01-01 04:00:02:300,48.0,11,14,17,169,97,0.7,0.9,0.4,0.6,1
2024-01-01 04:00:02:400,48.7,9,12,12,165,102,0.3,0.9,0.4,0.6,1
2024-01-01 04:00:02:500,49.2,13,12,14,173,92,0.6,1.0,0.4,0.6,1
2024-01-01 04:00:02:600,49.6,12,12,15,151,96,0.7,1.0,0.4,0.5,1
2024-01-01 04:00:02:700,50.9,11,12,11,172,101,0.5,1.0,0.4,0.5,1
2024-01-01 04:00:02:800,52.7,10,15,13,167,105,0.7,0.9,0.5,0.5,1
2024-01-01 04:00:02:900,54.9,13,9,16,177,107,0.3,1.0,0.5,0.6,1
2024-01-01 04:00:03:000,55.3,11,12,17,184,100,0.6,0.9,0.5,0.6,1
2024-01-01 04:00:03:100,57.6,10,15,16,182,99,0.3,0.9,0.5,0.5,1
2024-01-01 04:00:03:200,58.9,11,13,13,157,101,0.3,1.0,0.4,0.5,1
2024-01-01 04:00:03:300,61.4,9,14,14,170,102,0.5,1.0,0.4,0.6,1
2024-01-01 04:00:03:400,62.8,9,9,13,161,92,0.6,1.0,0.5,0.5,1
2024-01-01 04:00:03:500,66.2,10,12,15,171,95,0.7,0.9,0.5,0.6,1
2024-01-01 04:00:03:600,67.7,11,15,11,153,97,0.7,0.9,0.5,0.6,1
2024-01-01 04:00:03:700,69.7,10,11,12,152,89,0.7,1.0,0.5,0.5,1
2024-01-01 04:00:03:800,72.9,14,9,15,184,101,0.4,1.0,0.5,0.6,1
2024-01-01 04:00:03:900,75.5,10,13,13,158,97,0.6,1.0,0.4,0.6,1
2024-01-01 04:00:04:000,78.3,10,12,15,167,100,0.6,1.0,0.5,0.6,1
2024-01-01 04:00:04:100,81.8,12,15,11,176,107,0.5,0.9,0.4,0.6,1
2024-01-01 04:00:04:200,86.3,11,13,16,156,100,0.6,1.0,0.5,0.5,1
2024-01-01 04:00:04:300,88.2,15,10,15,174,99,0.6,1.0,0.4,0.6,1
2024-01-01 04:00:04:400,90.0,13,11,12,179,106,0.4,1.0,0.5,0.5,1
2024-01-01 04:00:04:500,90.8,9,15,15,163,98,0.4,1.0,0.4,0.5,1
2024-01-01 04:00:04:600,94.2,10,10,16,159,108,0.4,0.9,0.5,0.6,1
2024-01-01 04:00:04:700,100.6,13,9,16,159,92,0.3,1.0,0.5,0.5,1
2024-01-01 04:00:04:800,101.9,11,9,13,165,99,0.6,0.9,0.5,0.6,1
2024-01-01 04:00:04:900,103.2,14,10,12,165,105,0.6,1.0,0.5,0.5,1
2024-01-01 04:00:20:000,41.4,11,14,13,166,94,0.7,0.9,0.5,0.5,2
2024-01-01 04:00:20:100,41.7,11,10,16,159,106,0.7,1.0,0.5,0.6,2
2024-01-01 04:00:20:200,42.4,11,12,12,182,100,0.6,1.0,0.5,0.6,2
2024-01-01 04:00:20:300,40.8,11,15,16,173,94,0.4,1.0,0.5,0.6,2
2024-01-01 04:00:20:400,41.6,11,9,12,169,99,0.6,1.0,0.5,0.6,2
2024-01-01 04:00:20:500,42.6,11,13,12,182,100,0.6,1.0,0.4,0.5,2
2024-01-01 04:00:20:600,41.7,11,15,13,156,91,0.6,1.0,0.4,0.5,2
2024-01-01 04:00:20:700,41.4,11,9,15,183,102,0.5,1.0,0.4,0.6,2
