2024-01-07 16:00:00:000,45.4,12,15,11,182,107,0.3,0.9,0.4,0.6,1
2024-01-07 16:00:00:100,45.4,12,13,11,182,93,0.4,1.0,0.5,0.5,1
2024-01-07 16:00:00:200,45.4,15,16,12,170,103,0.5,0.9,0.5,0.6,1
2024-01-07 16:00:00:300,45.4,11,14,15,169,91,0.7,1.0,0.5,0.5,1
2024-01-07 16:00:00:400,45.4,12,15,14,163,103,0.5,1.0,0.5,0.5,1
2024-01-07 16:00:00:500,45.4,12,11,11,157,95,0.5,0.9,0.4,0.6,1
2024-01-07 16:00:00:600,45.4,13,14,15,156,108,0.5,1.0,0.4,0.5,1
2024-01-07 16:00:00:700,45.5,14,14,13,158,104,0.8,0.9,0.5,0.6,1
2024-01-07 16:00:00:800,45.5,12,13,14,167,90,0.8,1.0,0.4,0.5,1
2024-01-07 16:00:00:900,45.6,13,14,15,167,102,0.5,0.9,0.5,0.5,1
2024-01-07 16:00:01:000,45.6,14,15,16,161,105,0.4,1.0,0.4,0.5,1
2024-01-07 16:00:01:100,45.7,13,12,12,160,93,0.8,1.0,0.5,0.5,1
2024-01-07 16:00:01:200,45.9,9,12,13,166,108,0.5,0.9,0.5,0.6,1
2024-01-07 16:00:01:300,46.0,15,11,16,159,93,0.7,1.0,0.5,0.5,1
2024-01-07 16:00:01:400,46.2,14,12,16,152,94,0.7,1.0,0.5,0.5,1
2024-01-07 16:00:01:500,46.3,14,13,15,155,95,0.3,0.9,0.5,0.5,1
2024-01-07 16:00:01:600,46.6,10,14,12,177,101,0.5,1.0,0.5,0.5,1
2024-01-07 16:00:01:700,47.0,13,12,15,177,94,0.3,1.0,0.5,0.5,1
2024-01-07 16:00:01:800,47.3,10,15,13,153,107,0.5,0.9,0.5,0.5,1
2024-01-07 16:00:01:900,48.0,14,16,16,184,108,0.8,1.0,0.4,0.6,1
2024-01-07 16:00:02:000,48.3,11,12,14,180,106,0.7,0.9,0.4,0.5,1
2024-01-07 16:00:02:100,49.0,9,12,14,158,103,0.7,1.0,0.5,0.6,1
2024-01-07 16:00:02:200,49.4,12,12,13,181,106,0.7,1.0,0.4,0.6,1
2024-01-07 16:00:02:300,50.6,10,10,17,178,99,0.4,1.0,0.4,0.5,1
2024-01-07 16:00:02:400,51.4,10,14,12,175,104,0.4,1.0,0.4,0.5,1
2024-01-07 16:00:02:500,52.0,11,16,13,165,107,0.5,1.0,0.4,0.6,1
2024-01-07 16:00:02:600,53.0,9,15,11,184,100,0.4,0.9,0.5,0.6,1
