2024-01-02 04:00:00:000,40.5,12,12,13,170,109,0.6,1.0,0.4,0.5,1
2024-01-02 04:00:00:100,40.6,14,9,12,152,96,0.5,0.9,0.4,0.6,1
2024-01-02 04:00:00:200,40.6,13,9,15,159,103,0.5,1.0,0.5,0.6,1
2024-01-02 04:00:00:300,40.7,9,10,12,183,90,0.8,0.9,0.5,0.6,1
2024-01-02 04:00:00:400,40.9,11,13,15,163,97,0.5,1.0,0.4,0.5,1
2024-01-02 04:00:00:500,41.1,15,13,13,152,90,0.5,0.9,0.5,0.6,1
2024-01-02 04:00:00:600,41.7,10,14,12,152,93,0.5,0.9,0.5,0.5,1
2024-01-02 04:00:00:700,42.2,13,16,17,159,95,0.7,0.9,0.5,0.6,1
2024-01-02 04:00:00:800,42.9,10,12,16,183,103,0.4,1.0,0.5,0.6,1
2024-01-02 04:00:00:900,43.1,12,11,11,152,91,0.6,0.9,0.4,0.5,1
2024-01-02 04:00:01:000,44.0,13,15,16,162,94,0.7,1.0,0.4,0.5,1
2024-01-02 04:00:01:100,44.7,14,9,13,177,101,0.6,1.0,0.5,0.5,1
2024-01-02 04:00:01:200,45.5,14,14,12,158,106,0.7,1.0,0.4,0.5,1
2024-01-02 04:00:01:300,46.1,12,14,12,181,93,0.6,1.0,0.4,0.6,1
2024-01-02 04:00:01:400,46.6,9,11,13,157,89,0.7,1.0,0.4,0.5,1
2024-01-02 04:00:01:500,47.1,13,9,14,167,105,0.4,0.9,0.5,0.5,1
2024-01-02 04:00:01:600,47.3,13,12,17,169,96,0.6,0.9,0.4,0.5,1
2024-01-02 04:00:01:700,48.2,11,10,16,182,103,0.6,0.9,0.4,0.5,1
2024-01-02 04:00:01:800,48.6,9,10,15,173,108,0.7,1.0,0.4,0.5,1
2024-01-02 04:00:01:900,49.5,10,11,15,152,90,0.8,1.0,0.4,0.5,1
2024-01-02 04:00:02:000,50.1,13,14,17,172,100,0.4,1.0,0.4,0.5,1
2024-01-02 04:00:02:100,50.4,11,10,13,170,95,0.5,1.0,0.4,0.5,1
2024-01-02 04:00:02:200,51.7,9,13,15,165,89,0.7,1.0,0.4,0.5,1
2024-01-02 04:00:02:300,52.1,11,13,17,183,107,0.5,1.0,0.4,0.5,1
2024-01-02 04:00:02:400,52.9,10,13,11,168,96,0.8,0.9,0.4,0.5,1
2024-01-02 04:00:02:500,53.9,14,14,15,160,91,0.7,0.9,0.4,0.6,1
2024-01-02 04:00:02:600,55.2,9,12,11,180,90,0.3,0.9,0.5,0.6,1
2024-01-02 04:00:02:700,56.3,13,11,15,163,101,0.6,0.9,0.5,0.6,1
2024-01-02 04:00:02:800,58.4,11,10,17,180,101,0.7,0.9,0.5,0.5,1
2024-01-02 04:00:02:900,58.9,12,16,14,166,98,0.7,0.9,0.4,0.6,1
2024-01-02 04:00:03:000,60.7,9,11,12,153,93,0.4,0.9,0.5,0.5,1
2024-01-02 04:00:03:100,61.5,12,14,16,151,94,0.6,1.0,0.4,0.6,1
2024-01-02 04:00:03:200,64.2,13,13,13,181,109,0.4,0.9,0.4,0.6,1
2024-01-02 04:00:03:300,67.1,11,16,15,154,103,0.6,0.9,0.4,0.6,1
2024-01-02 04:00:03:400,70.1,14,11,13,161,101,0.3,0.9,0.4,0.6,1
2024-01-02 04:00:03:500,70.6,13,10,16,171,100,0.6,1.0,0.5,0.6,1
2024-01-02 04:00:03:600,71.1,11,14,15,157,108,0.6,0.9,0.4,0.5,1
