2024-01-05 16:00:00:000,44.2,11,15,14,168,93,0.7,1.0,0.5,0.5,1
2024-01-05 16:00:00:100,44.3,9,12,11,156,95,0.5,1.0,0.5,0.6,1
2024-01-05 16:00:00:200,44.3,13,11,13,155,109,0.4,0.9,0.5,0.6,1
2024-01-05 16:00:00:300,44.4,14,16,17,166,99,0.5,1.0,0.5,0.6,1
2024-01-05 16:00:00:400,44.7,13,16,17,181,106,0.5,1.0,0.5,0.6,1
2024-01-05 16:00:00:500,44.8,12,14,12,160,98,0.5,1.0,0.5,0.5,1
2024-01-05 16:00:00:600,45.1,9,10,15,152,95,0.4,1.0,0.4,0.6,1
2024-01-05 16:00:00:700,45.2,13,12,14,164,109,0.3,0.9,0.5,0.6,1
2024-01-05 16:00:00:800,45.4,12,14,14,166,101,0.7,0.9,0.5,0.6,1
2024-01-05 16:00:00:900,45.9,12,14,15,172,105,0.4,0.9,0.5,0.6,1
2024-01-05 16:00:01:000,46.4,13,13,15,155,95,0.8,1.0,0.5,0.5,1
2024-01-05 16:00:01:100,46.7,12,11,11,152,98,0.6,0.9,0.4,0.6,1
2024-01-05 16:00:01:200,46.9,8,16,14,152,98,0.6,0.9,0.4,0.5,1
2024-01-05 16:00:01:300,47.8,12,15,15,168,101,0.7,1.0,0.5,0.6,1
2024-01-05 16:00:01:400,48.6,13,15,15,183,92,0.5,1.0,0.5,0.6,1
2024-01-05 16:00:01:500,49.1,11,13,14,155,102,0.6,0.9,0.4,0.5,1
2024-01-05 16:00:01:600,49.3,14,14,11,169,107,0.4,1.0,0.4,0.5,1
2024-01-05 16:00:01:700,49.5,14,10,14,154,94,0.6,0.9,0.5,0.5,1
2024-01-05 16:00:01:800,49.7,13,13,17,161,105,0.5,0.9,0.5,0.6,1
2024-01-05 16:00:01:900,50.3,14,14,16,169,93,0.7,1.0,0.5,0.6,1
2024-01-05 16:00:02:000,51.1,8,11,17,161,100,0.7,0.9,0.5,0.5,1
2024-01-05 16:00:02:100,52.7,13,9,14,181,94,0.5,1.0,0.4,0.6,1
2024-01-05 16:00:02:200,53.8,12,11,14,170,100,0.7,0.9,0.4,0.6,1
2024-01-05 16:00:02:300,54.7,14,15,15,157,99,0.4,0.9,0.5,0.5,1
2024-01-05 16:00:02:400,55.6,11,10,13,177,109,0.6,0.9,0.4,0.6,1
2024-01-05 16:00:02:500,57.3,12,12,14,183,94,0.6,0.9,0.5,0.6,1
2024-01-05 16:00:02:600,57.9,13,11,14,167,108,0.3,1.0,0.4,0.5,1
2024-01-05 16:00:02:700,59.9,10,10,13,181,95,0.7,0.9,0.5,0.5,1
2024-01-05 16:00:02:800,61.8,12,10,13,175,97,0.4,0.9,0.4,0.6,1
2024-01-05 16:00:02:900,63.3,8,13,15,150,89,0.3,0.9,0.4,0.6,1
2024-01-05 16:00:03:000,65.6,8,9,15,180,98,0.3,0.9,0.5,0.6,1
2024-01-05 16:00:03:100,68.2,12,15,14,154,105,0.6,1.0,0.4,0.5,1
2024-01-05 16:00:03:200,69.8,8,15,13,167,104,0.6,0.9,0.5,0.6,1
2024-01-05 16:00:03:300,72.8,14,11,17,183,96,0.5,0.9,0.4,0.6,1
2024-01-05 16:00:03:400,74.5,13,13,13,180,107,0.8,0.9,0.4,0.5,1
2024-01-05 16:00:03:500,77.6,14,12,15,166,91,0.4,0.9,0.5,0.5,1
2024-01-05 16:00:03:600,79.4,9,10,16,153,93,0.6,1.0,0.4,0.5,1
2024-01-05 16:00:03:700,80.5,9,11,15,168,101,0.6,1.0,0.5,0.5,1
2024-01-05 16:00:03:800,81.3,10,14,16,154,89,0.7,1.0,0.5,0.6,1
2024-01-05 16:00:03:900,84.3,9,11,15,163,107,0.6,1.0,0.4,0.6,1
2024-01-05 16:00:04:000,87.0,9,10,12,183,98,0.5,1.0,0.4,0.5,1
2024-01-05 16:00:04:100,88.6,12,14,17,161,103,0.5,0.9,0.5,0.6,1
2024-01-05 16:00:04:200,89.3,10,15,16,151,105,0.4,0.9,0.5,0.5,1
2024-01-05 16:00:04:300,90.4,9,13,17,164,106,0.7,1.0,0.4,0.6,1
2024-01-05 16:00:04:400,91.8,11,14,14,179,90,0.8,0.9,0.5,0.6,1
2024-01-05 16:00:04:500,93.3,10,13,12,182,102,0.8,0.9,0.4,0.5,1
2024-01-05 16:00:04:600,97.2,9,14,13,167,102,0.3,1.0,0.5,0.5,1
2024-01-05 16:00:04:700,100.9,9,10,17,153,102,0.6,1.0,0.5,0.6,1
2024-01-05 16:00:04:800,103.8,10,15,16,175,98,0.6,1.0,0.4,0.6,1
2024-01-05 16:00:04:900,106.5,12,12,13,176,102,0.6,1.0,0.4,0.5,1
2024-01-05 16:00:20:000,42.5,9,13,13,158,99,0.3,0.9,0.5,0.5,2
2024-01-05 16:00:20:100,41.5,9,10,14,175,92,0.5,0.9,0.5,0.5,2
2024-01-05 16:00:20:200,41.1,10,10,12,180,107,0.4,1.0,0.4,0.6,2
2024-01-05 16:00:20:300,41.0,10,11,12,165,103,0.4,0.9,0.4,0.6,2
2024-01-05 16:00:20:400,43.3,10,16,15,158,100,0.4,0.9,0.4,0.5,2
2024-01-05 16:00:20:500,41.8,10,11,11,171,106,0.4,1.0,0.4,0.5,2
2024-01-05 16:00:20:600,43.0,11,12,15,166,93,0.6,0.9,0.4,0.5,2
2024-01-05 16:00:20:700,42.3,11,12,16,162,103,0.6,1.0,0.5,0.5,2
2024-01-05 16:00:20:800,42.8,11,14,15,180,91,0.4,0.9,0.5,0.5,2
2024-01-05 16:00:20:900,41.8,11,14,15,168,90,0.8,1.0,0.5,0.6,2
2024-01-05 16:00:21:000,41.6,12,13,17,179,105,0.3,1.0,0.5,0.6,2
2024-01-05 16:00:21:100,41.3,12,12,16,177,93,0.7,0.9,0.4,0.6,2
2024-01-05 16:00:21:200,43.4,12,12,14,166,93,0.6,1.0,0.4,0.5,2
2024-01-05 16:00:21:300,41.0,13,12,16,165,93,0.5,1.0,0.4,0.5,2
2024-01-05 16:00:21:400,41.5,14,12,15,183,104,0.6,1.0,0.5,0.6,2
2024-01-05 16:00:21:500,41.1,14,13,14,159,104,0.6,0.9,0.5,0.5,2
2024-01-05 16:00:21:600,41.6,15,9,15,182,104,0.8,1.0,0.5,0.5,2
2024-01-05 16:00:21:700,43.3,16,15,15,173,108,0.4,0.9,0.5,0.6,2
2024-01-05 16:00:21:800,41.5,16,14,14,158,98,0.7,1.0,0.4,0.5,2
2024-01-05 16:00:21:900,43.2,16,10,14,174,95,0.7,1.0,0.5,0.6,2
2024-01-05 16:00:22:000,41.4,17,9,13,160,93,0.5,0.9,0.4,0.5,2
2024-01-05 16:00:22:100,43.0,18,9,12,151,92,0.7,0.9,0.4,0.6,2
2024-01-05 16:00:22:200,42.8,19,14,15,174,106,0.6,1.0,0.5,0.5,2
2024-01-05 16:00:22:300,42.2,20,16,15,170,109,0.6,0.9,0.5,0.5,2
2024-01-05 16:00:22:400,42.2,20,12,16,166,94,0.4,1.0,0.4,0.5,2
2024-01-05 16:00:22:500,42.9,22,13,16,163,102,0.4,0.9,0.4,0.5,2
2024-01-05 16:00:22:600,41.9,23,13,15,169,93,0.5,0.9,0.5,0.5,2
2024-01-05 16:00:22:700,42.9,23,15,15,153,97,0.4,0.9,0.4,0.5,2
2024-01-05 16:00:22:800,41.6,24,15,13,161,98,0.6,0.9,0.5,0.5,2
2024-01-05 16:00:22:900,41.7,24,16,11,174,104,0.6,1.0,0.5,0.6,2
2024-01-05 16:00:23:000,43.2,25,10,11,153,91,0.7,0.9,0.5,0.6,2
2024-01-05 16:00:23:100,42.7,26,14,16,183,104,0.7,0.9,0.4,0.6,2
2024-01-05 16:00:23:200,42.4,27,12,17,178,103,0.5,0.9,0.5,0.6,2
2024-01-05 16:00:23:300,43.3,27,12,17,164,93,0.4,0.9,0.5,0.5,2
2024-01-05 16:00:23:400,42.7,27,13,14,160,107,0.6,1.0,0.4,0.5,2
2024-01-05 16:00:23:500,41.5,28,14,12,158,100,0.5,0.9,0.4,0.5,2
2024-01-05 16:00:23:600,42.9,28,9,13,151,91,0.7,0.9,0.4,0.5,2
2024-01-05 16:00:23:700,41.9,30,10,15,162,101,0.4,0.9,0.4,0.6,2
2024-01-05 16:00:23:800,43.2,30,14,15,178,91,0.7,0.9,0.4,0.6,2
2024-01-05 16:00:23:900,41.7,32,12,17,153,93,0.8,1.0,0.4,0.5,2
2024-01-05 16:00:24:000,41.5,33,10,16,170,107,0.7,1.0,0.4,0.6,2
2024-01-05 16:00:24:100,42.4,34,15,15,158,102,0.7,0.9,0.4,0.6,2
2024-01-05 16:00:24:200,42.3,36,14,13,172,95,0.7,1.0,0.5,0.6,2
2024-01-05 16:00:24:300,41.3,39,11,15,163,100,0.4,0.9,0.5,0.6,2
2024-01-05 16:00:24:400,42.1,41,10,14,167,90,0.3,0.9,0.5,0.6,2
2024-01-05 16:00:24:500,41.6,43,13,15,183,101,0.3,0.9,0.4,0.6,2
2024-01-05 16:00:24:600,41.9,45,11,17,158,95,0.6,0.9,0.4,0.6,2
2024-01-05 16:00:24:700,41.5,47,11,12,178,97,0.8,1.0,0.5,0.6,2
2024-01-05 16:00:24:800,41.8,49,14,12,171,99,0.5,1.0,0.4,0.6,2
2024-01-05 16:00:24:900,42.2,51,10,13,158,104,0.5,0.9,0.5,0.6,2
2024-01-05 16:00:40:000,42.5,13,12,11,158,100,0.3,1.0,0.4,0.5,3
2024-01-05 16:00:40:100,41.8,10,12,15,156,95,0.6,1.0,0.4,0.6,3
2024-01-05 16:00:40:200,41.1,11,12,12,159,103,0.5,1.0,0.5,0.5,3
2024-01-05 16:00:40:300,42.9,10,13,11,156,109,0.5,0.9,0.5,0.6,3
2024-01-05 16:00:40:400,42.5,11,13,13,170,95,0.3,1.0,0.4,0.5,3
2024-01-05 16:00:40:500,42.2,14,13,15,169,90,0.8,1.0,0.5,0.5,3
2024-01-05 16:00:40:600,43.5,12,13,13,179,106,0.4,0.9,0.4,0.5,3
2024-01-05 16:00:40:700,43.4,11,14,16,169,93,0.7,1.0,0.4,0.6,3
2024-01-05 16:00:40:800,43.0,9,14,14,168,109,0.5,0.9,0.5,0.5,3
2024-01-05 16:00:40:900,41.9,13,14,15,153,109,0.5,1.0,0.5,0.5,3
2024-01-05 16:00:41:000,42.7,13,14,16,171,104,0.8,1.0,0.4,0.6,3
2024-01-05 16:00:41:100,41.7,13,15,12,156,94,0.8,1.0,0.4,0.5,3
2024-01-05 16:00:41:200,41.1,13,15,17,182,103,0.5,1.0,0.5,0.5,3
2024-01-05 16:00:41:300,42.7,12,16,14,169,92,0.6,1.0,0.4,0.6,3
2024-01-05 16:00:41:400,40.9,10,17,12,169,89,0.3,1.0,0.5,0.6,3
2024-01-05 16:00:41:500,43.5,11,18,16,168,106,0.3,1.0,0.4,0.5,3
2024-01-05 16:00:41:600,42.0,12,18,13,162,95,0.6,1.0,0.4,0.5,3
2024-01-05 16:00:41:700,41.7,10,19,17,165,98,0.7,0.9,0.5,0.5,3
2024-01-05 16:00:41:800,41.5,11,20,13,175,92,0.6,1.0,0.5,0.6,3
2024-01-05 16:00:41:900,41.3,9,20,15,157,105,0.6,1.0,0.5,0.5,3
2024-01-05 16:00:42:000,41.3,10,21,13,161,105,0.7,0.9,0.4,0.5,3
2024-01-05 16:00:42:100,42.9,8,21,14,177,95,0.6,0.9,0.5,0.5,3
2024-01-05 16:00:42:200,43.0,11,23,13,170,98,0.4,1.0,0.5,0.5,3
2024-01-05 16:00:42:300,41.4,11,24,12,165,101,0.4,1.0,0.4,0.6,3
2024-01-05 16:00:42:400,42.6,9,25,15,159,105,0.5,0.9,0.4,0.5,3
2024-01-05 16:00:42:500,41.0,11,26,17,169,104,0.8,0.9,0.5,0.6,3
2024-01-05 16:00:42:600,42.6,14,27,12,174,104,0.3,1.0,0.5,0.6,3
2024-01-05 16:00:42:700,41.3,11,27,12,153,104,0.7,1.0,0.4,0.5,3
2024-01-05 16:00:42:800,41.4,11,29,12,179,104,0.6,1.0,0.5,0.5,3
2024-01-05 16:00:42:900,41.8,8,30,16,157,107,0.3,0.9,0.5,0.6,3
2024-01-05 16:00:43:000,42.1,12,31,12,180,107,0.6,0.9,0.4,0.6,3
