40.8,10,12,13,161,88,0.8,1.0,0.5,0.6
40.8,10,12,13,161,88,0.8,1.0,0.5,0.6
40.8,10,12,13,161,88,0.8,1.0,0.5,0.5
40.8,10,12,13,161,88,0.9,1.0,0.5,0.6
40.8,10,12,13,161,88,0.8,1.0,0.7,0.6
40.8,10,12,13,160,88,0.9,1.0,0.5,0.5
40.8,10,12,13,160,88,0.8,0.9,0.5,0.5
40.8,10,12,13,161,88,0.8,1.0,0.4,0.5
40.8,10,12,13,161,88,0.8,1.0,0.5,0.6
40.8,10,12,13,161,88,0.8,1.1,0.5,0.5
40.8,10,12,13,162,88,0.8,1.0,0.4,0.5
40.8,10,12,13,162,88,0.9,1.0,0.5,0.5
40.7,10,12,13,162,88,0.8,1.0,0.5,0.5
40.7,10,12,13,161,89,0.9,1.0,0.5,0.6
40.7,10,12,13,161,89,0.8,1.0,0.6,0.6
40.7,10,12,13,161,89,0.8,0.9,0.5,0.6
40.7,10,12,13,161,88,0.8,1.0,0.6,0.5
40.8,10,12,13,161,88,0.9,1.1,0.4,0.6
40.8,10,12,13,161,88,0.8,0.9,0.4,0.5
40.8,10,12,13,162,88,0.8,1.0,0.5,0.5
40.8,10,12,13,162,88,0.8,1.0,0.5,0.6
40.8,10,12,13,162,88,0.8,1.0,0.5,0.6
40.8,10,12,13,163,87,0.7,0.9,0.6,0.6
40.8,10,12,13,163,87,0.9,1.0,0.5,0.5
40.8,10,12,13,163,87,0.8,1.0,0.4,0.5
40.8,10,12,13,162,88,0.8,1.0,0.5,0.6
40.8,10,12,13,162,88,0.8,1.2,0.5,0.5
40.8,10,12,13,162,88,0.8,1.0,0.5,0.6
40.8,10,12,13,164,88,0.9,1.1,0.5,0.5
40.8,10,12,13,164,88,0.8,1.0,0.5,0.5
40.8,10,12,13,164,88,0.8,1.0,0.5,0.5
40.8,10,12,13,165,88,0.8,1.0,0.6,0.5
40.8,10,12,13,165,88,0.9,1.0,0.6,0.5
40.8,10,12,13,165,88,0.8,1.0,0.4,0.5
40.8,10,12,13,164,88,0.8,0.9,0.4,0.5
40.8,10,12,13,164,88,0.9,1.1,0.5,0.5
40.8,10,12,13,164,88,0.8,0.9,0.4,0.6
40.8,10,12,13,164,88,0.8,1.0,0.5,0.6
40.8,10,12,13,164,88,0.8,1.1,0.5,0.6
40.8,10,12,13,164,88,0.8,1.0,0.5,0.5
40.8,10,12,13,164,88,0.8,1.0,0.5,0.6
40.8,10,12,13,163,88,0.8,1.0,0.6,0.5
40.8,10,12,13,163,88,0.8,1.0,0.5,0.5
40.8,10,12,13,163,88,0.8,1.0,0.5,0.5
40.8,10,12,13,163,88,0.8,1.0,0.5,0.6
40.8,10,12,13,163,88,0.7,1.0,0.4,0.6
40.8,10,12,13,163,88,0.8,0.9,0.5,0.5
40.8,10,12,13,162,88,0.9,1.0,0.5,0.6
40.8,10,12,13,162,88,0.9,1.0,0.5,0.5
40.8,10,12,13,162,88,0.8,1.0,0.6,0.5
40.8,10,12,13,163,88,0.8,1.1,0.5,0.5
40.8,10,12,13,163,88,0.8,1.1,0.5,0.6
40.8,10,12,13,163,88,0.8,1.1,0.5,0.5
40.8,10,12,13,162,88,0.7,1.1,0.5,0.5
40.8,10,12,13,162,88,0.8,1.0,0.4,0.5
