2024-01-09 17:00:00:000,47.1,14,11,16,172,106,0.4,0.9,0.5,0.5,1
2024-01-09 17:00:00:100,47.2,13,16,13,152,91,0.7,1.0,0.5,0.5,1
2024-01-09 17:00:00:200,47.2,14,15,15,163,97,0.8,1.0,0.4,0.6,1
2024-01-09 17:00:00:300,47.2,12,13,15,164,98,0.4,0.9,0.4,0.6,1
2024-01-09 17:00:00:400,47.2,11,10,16,159,90,0.8,0.9,0.5,0.5,1
2024-01-09 17:00:00:500,47.2,11,9,15,174,89,0.8,1.0,0.4,0.6,1
2024-01-09 17:00:00:600,47.3,15,15,15,151,92,0.3,0.9,0.4,0.6,1
2024-01-09 17:00:00:700,47.4,11,14,13,164,92,0.3,0.9,0.4,0.5,1
2024-01-09 17:00:00:800,47.5,14,13,14,176,101,0.4,0.9,0.4,0.6,1
2024-01-09 17:00:00:900,47.5,12,13,12,174,93,0.7,1.0,0.5,0.6,1
2024-01-09 17:00:01:000,47.7,9,10,11,168,97,0.7,1.0,0.4,0.6,1
2024-01-09 17:00:01:100,47.8,13,11,14,169,108,0.7,0.9,0.5,0.5,1
2024-01-09 17:00:01:200,48.0,9,11,15,165,93,0.7,0.9,0.5,0.6,1
2024-01-09 17:00:01:300,48.3,11,11,16,162,98,0.3,1.0,0.5,0.6,1
2024-01-09 17:00:01:400,48.7,13,14,17,159,97,0.3,1.0,0.5,0.6,1
2024-01-09 17:00:01:500,49.0,9,11,16,179,104,0.7,0.9,0.4,0.6,1
2024-01-09 17:00:01:600,49.5,11,14,14,160,103,0.5,1.0,0.4,0.6,1
2024-01-09 17:00:01:700,50.1,11,15,14,161,89,0.4,1.0,0.4,0.6,1
2024-01-09 17:00:01:800,50.6,9,15,16,156,91,0.4,0.9,0.4,0.6,1
2024-01-09 17:00:01:900,51.0,10,11,17,160,93,0.5,0.9,0.5,0.6,1
2024-01-09 17:00:02:000,52.0,9,13,15,163,91,0.8,1.0,0.4,0.5,1
2024-01-09 17:00:02:100,53.2,14,15,11,165,102,0.8,0.9,0.4,0.5,1
2024-01-09 17:00:02:200,54.1,9,11,17,158,101,0.4,0.9,0.4,0.6,1
2024-01-09 17:00:02:300,54.3,10,14,16,166,90,0.3,1.0,0.5,0.5,1
2024-01-09 17:00:02:400,56.0,13,13,14,173,105,0.3,1.0,0.4,0.6,1
2024-01-09 17:00:02:500,57.0,14,11,16,166,104,0.7,0.9,0.5,0.6,1
2024-01-09 17:00:02:600,57.7,15,12,13,157,94,0.7,0.9,0.4,0.6,1
2024-01-09 17:00:02:700,58.6,8,11,11,172,101,0.6,1.0,0.4,0.6,1
2024-01-09 17:00:02:800,60.6,9,15,16,165,97,0.5,0.9,0.5,0.5,1
2024-01-09 17:00:02:900,62.3,14,10,16,161,96,0.8,0.9,0.4,0.5,1
2024-01-09 17:00:03:000,63.1,10,15,15,175,100,0.5,1.0,0.5,0.6,1
2024-01-09 17:00:03:100,63.8,13,16,16,163,94,0.6,1.0,0.5,0.5,1
2024-01-09 17:00:03:200,64.4,13,11,12,174,97,0.7,0.9,0.5,0.6,1
2024-01-09 17:00:03:300,64.7,14,14,13,152,108,0.3,0.9,0.4,0.6,1
2024-01-09 17:00:03:400,65.9,15,11,13,182,108,0.6,1.0,0.4,0.5,1
2024-01-09 17:00:03:500,66.4,11,10,16,174,93,0.7,0.9,0.5,0.5,1
2024-01-09 17:00:03:600,69.5,10,12,15,167,94,0.7,1.0,0.4,0.5,1
2024-01-09 17:00:03:700,70.3,11,12,15,160,104,0.6,1.0,0.4,0.5,1
2024-01-09 17:00:03:800,73.2,15,13,15,167,91,0.8,0.9,0.5,0.5,1
2024-01-09 17:00:03:900,75.1,14,15,13,175,94,0.4,1.0,0.5,0.6,1
2024-01-09 17:00:04:000,78.7,12,15,16,181,93,0.3,0.9,0.5,0.5,1
2024-01-09 17:00:04:100,79.9,13,11,14,152,104,0.8,1.0,0.4,0.5,1
2024-01-09 17:00:04:200,84.5,9,12,15,162,102,0.6,1.0,0.5,0.6,1
2024-01-09 17:00:04:300,89.3,10,11,14,161,97,0.7,0.9,0.4,0.5,1
2024-01-09 17:00:04:400,91.8,13,11,15,182,99,0.7,0.9,0.4,0.6,1
2024-01-09 17:00:04:500,95.9,10,10,12,182,99,0.7,0.9,0.4,0.6,1
2024-01-09 17:00:04:600,97.8,12,10,16,162,92,0.4,0.9,0.5,0.6,1
2024-01-09 17:00:04:700,101.3,11,10,12,182,93,0.4,0.9,0.4,0.5,1
2024-01-09 17:00:04:800,101.8,14,14,13,153,107,0.4,1.0,0.4,0.5,1
2024-01-09 17:00:04:900,106.4,10,9,16,159,103,0.5,0.9,0.5,0.5,1
2024-01-09 17:00:05:000,43.9,15,16,17,200,117,0.4,0.9,0.4,0.7,0
2024-01-09 17:00:05:100,43.9,15,16,17,200,117,0.3,0.9,0.4,0.7,0
2024-01-09 17:00:05:200,43.9,15,16,17,200,117,0.4,0.9,0.5,0.6,0
2024-01-09 17:00:05:300,43.9,15,16,17,200,117,0.4,0.9,0.4,0.6,0
2024-01-09 17:00:05:400,43.9,15,16,17,200,116,0.6,0.8,0.3,0.6,0
2024-01-09 17:00:05:500,43.9,15,16,17,200,116,0.4,1.0,0.3,0.6,0
2024-01-09 17:00:05:600,43.9,15,16,17,200,116,0.4,1.0,0.3,0.5,0
2024-01-09 17:00:05:700,44.0,15,16,17,199,116,0.5,1.0,0.3,0.6,0
2024-01-09 17:00:05:800,44.0,15,16,17,199,116,0.4,1.0,0.4,0.6,0
2024-01-09 17:00:05:900,44.0,15,16,17,199,116,0.4,1.0,0.4,0.5,0
2024-01-09 17:00:06:000,44.0,15,16,17,199,117,0.5,0.9,0.4,0.6,0
2024-01-09 17:00:06:100,43.9,15,16,17,199,117,0.4,0.9,0.4,0.6,0
2024-01-09 17:00:06:200,43.9,15,16,17,199,117,0.4,0.9,0.3,0.7,0
2024-01-09 17:00:06:300,43.9,15,16,17,199,117,0.5,0.9,0.4,0.5,0
2024-01-09 17:00:06:400,43.9,15,16,17,199,117,0.5,0.9,0.3,0.7,0
2024-01-09 17:00:06:500,43.9,15,16,17,199,117,0.5,0.9,0.4,0.7,0
2024-01-09 17:00:06:600,44.0,15,16,17,199,117,0.4,1.0,0.4,0.6,0
2024-01-09 17:00:06:700,44.0,15,16,17,199,117,0.4,0.9,0.3,0.6,0
2024-01-09 17:00:06:800,44.0,15,16,17,199,117,0.5,1.0,0.4,0.6,0
2024-01-09 17:00:06:900,44.0,15,16,17,200,117,0.6,1.0,0.3,0.6,0
2024-01-09 17:00:07:000,43.9,15,16,17,200,117,0.5,0.8,0.4,0.7,0
2024-01-09 17:00:07:100,43.9,15,16,17,200,117,0.4,1.0,0.3,0.6,0
2024-01-09 17:00:07:200,43.9,15,16,17,201,117,0.5,0.8,0.4,0.6,0
2024-01-09 17:00:07:300,43.9,15,16,17,201,117,0.4,1.0,0.4,0.5,0
2024-01-09 17:00:07:400,43.9,15,16,17,201,117,0.4,1.0,0.3,0.6,0
2024-01-09 17:00:07:500,43.9,15,16,17,201,117,0.4,1.0,0.5,0.6,0
2024-01-09 17:00:07:600,43.9,15,16,17,201,117,0.5,1.0,0.4,0.6,0
2024-01-09 17:00:07:700,43.9,15,16,17,201,117,0.5,0.9,0.4,0.6,0
2024-01-09 17:00:07:800,43.9,15,16,17,201,117,0.5,1.0,0.5,0.6,0
2024-01-09 17:00:07:900,44.0,15,16,17,201,117,0.4,1.0,0.4,0.7,0
2024-01-09 17:00:08:000,44.0,15,16,17,201,117,0.4,0.9,0.5,0.5,0
2024-01-09 17:00:08:100,44.0,15,16,17,202,117,0.5,0.9,0.3,0.6,0
