2024-01-10 15:00:00:000,43.8,9,10,11,182,100,0.6,1.0,0.4,0.5,1
2024-01-10 15:00:00:100,44.6,11,14,12,155,105,0.6,0.9,0.4,0.6,1
2024-01-10 15:00:00:200,44.9,11,15,15,183,94,0.3,0.9,0.5,0.5,1
2024-01-10 15:00:00:300,47.1,9,14,14,159,105,0.4,1.0,0.4,0.5,1
2024-01-10 15:00:00:400,48.9,14,9,12,155,101,0.5,0.9,0.4,0.5,1
2024-01-10 15:00:00:500,49.6,11,9,13,181,89,0.4,1.0,0.4,0.6,1
2024-01-10 15:00:00:600,50.0,9,10,11,159,107,0.7,0.9,0.4,0.6,1
2024-01-10 15:00:00:700,50.8,13,10,16,156,92,0.5,0.9,0.4,0.6,1
2024-01-10 15:00:00:800,52.0,13,12,17,172,97,0.8,1.0,0.5,0.5,1
2024-01-10 15:00:00:900,53.4,9,15,16,156,104,0.4,0.9,0.5,0.6,1
2024-01-10 15:00:01:000,53.7,12,13,13,159,105,0.4,1.0,0.4,0.6,1
2024-01-10 15:00:01:100,55.3,15,11,16,177,96,0.5,1.0,0.4,0.6,1
2024-01-10 15:00:01:200,57.6,11,11,17,175,103,0.3,0.9,0.4,0.6,1
2024-01-10 15:00:01:300,58.2,8,14,15,175,103,0.4,0.9,0.5,0.6,1
2024-01-10 15:00:01:400,60.2,12,11,15,172,95,0.3,1.0,0.5,0.6,1
2024-01-10 15:00:01:500,60.7,10,9,16,184,105,0.4,0.9,0.4,0.6,1
2024-01-10 15:00:01:600,61.4,10,13,11,168,103,0.6,1.0,0.5,0.5,1
2024-01-10 15:00:01:700,63.1,14,13,15,177,107,0.4,1.0,0.5,0.5,1
2024-01-10 15:00:01:800,64.0,13,10,14,167,98,0.6,1.0,0.4,0.6,1
2024-01-10 15:00:01:900,66.0,9,12,14,181,94,0.7,0.9,0.5,0.5,1
2024-01-10 15:00:02:000,67.0,13,16,15,171,97,0.7,0.9,0.4,0.6,1
2024-01-10 15:00:02:100,68.2,11,12,12,160,100,0.5,1.0,0.5,0.5,1
2024-01-10 15:00:02:200,70.2,8,11,13,154,105,0.3,0.9,0.4,0.5,1
2024-01-10 15:00:02:300,71.5,9,15,15,173,92,0.8,0.9,0.5,0.5,1
