2024-01-01 15:00:00:000,46.4,14,15,11,160,100,0.5,0.9,0.5,0.5,1
2024-01-01 15:00:00:100,48.3,12,10,16,152,98,0.6,1.0,0.5,0.5,1
2024-01-01 15:00:00:200,50.0,12,10,13,179,100,0.8,1.0,0.5,0.5,1
2024-01-01 15:00:00:300,51.9,12,11,15,157,109,0.5,0.9,0.4,0.5,1
2024-01-01 15:00:00:400,52.3,9,15,15,162,93,0.4,1.0,0.4,0.5,1
2024-01-01 15:00:00:500,53.2,8,15,15,166,94,0.4,1.0,0.5,0.5,1
2024-01-01 15:00:00:600,54.2,9,15,15,171,100,0.3,1.0,0.5,0.6,1
2024-01-01 15:00:00:700,55.4,9,15,15,167,96,0.7,1.0,0.5,0.6,1
2024-01-01 15:00:00:800,56.2,13,14,15,180,109,0.5,1.0,0.4,0.5,1
2024-01-01 15:00:00:900,57.3,10,13,13,161,97,0.3,0.9,0.4,0.6,1
2024-01-01 15:00:01:000,58.8,14,15,16,170,108,0.6,1.0,0.4,0.6,1
2024-01-01 15:00:01:100,59.0,9,15,14,158,102,0.5,0.9,0.4,0.6,1
2024-01-01 15:00:01:200,60.0,10,12,14,174,89,0.8,0.9,0.5,0.6,1
2024-01-01 15:00:01:300,60.7,9,11,15,169,92,0.7,0.9,0.5,0.6,1
2024-01-01 15:00:01:400,62.3,8,10,14,167,90,0.5,1.0,0.4,0.6,1
2024-01-01 15:00:01:500,63.4,13,13,14,159,97,0.6,1.0,0.5,0.5,1
2024-01-01 15:00:01:600,65.0,10,11,17,151,89,0.5,1.0,0.5,0.5,1
2024-01-01 15:00:01:700,65.9,13,10,14,168,103,0.4,1.0,0.5,0.5,1
2024-01-01 15:00:01:800,67.7,14,16,15,157,92,0.6,1.0,0.5,0.6,1
2024-01-01 15:00:01:900,68.8,14,16,14,175,91,0.8,1.0,0.4,0.6,1
2024-01-01 15:00:02:000,69.4,11,13,11,175,103,0.3,1.0,0.4,0.5,1
2024-01-01 15:00:02:100,69.6,13,10,17,165,96,0.6,0.9,0.4,0.5,1
2024-01-01 15:00:02:200,71.3,13,13,16,183,102,0.5,0.9,0.5,0.5,1
2024-01-01 15:00:02:300,72.2,13,11,16,174,97,0.5,1.0,0.5,0.5,1
2024-01-01 15:00:02:400,72.6,11,9,14,176,109,0.3,1.0,0.4,0.6,1
2024-01-01 15:00:02:500,73.2,13,11,14,165,98,0.4,0.9,0.5,0.5,1
2024-01-01 15:00:02:600,74.6,11,14,11,175,105,0.8,0.9,0.5,0.6,1
2024-01-01 15:00:02:700,75.4,11,12,15,162,106,0.7,0.9,0.5,0.6,1
2024-01-01 15:00:02:800,76.1,9,10,11,155,105,0.7,1.0,0.4,0.5,1
2024-01-01 15:00:02:900,76.5,10,14,13,150,91,0.5,0.9,0.4,0.5,1
2024-01-01 15:00:03:000,78.5,14,16,13,160,107,0.4,0.9,0.4,0.6,1
2024-01-01 15:00:03:100,80.5,13,11,16,181,104,0.7,0.9,0.4,0.5,1
2024-01-01 15:00:03:200,82.6,11,10,15,171,104,0.6,1.0,0.5,0.5,1
2024-01-01 15:00:03:300,84.3,15,13,15,154,93,0.5,1.0,0.4,0.5,1
2024-01-01 15:00:03:400,84.6,9,13,16,176,89,0.4,1.0,0.5,0.6,1
2024-01-01 15:00:03:500,85.0,9,10,13,182,100,0.3,0.9,0.4,0.6,1
2024-01-01 15:00:03:600,87.2,9,10,16,151,97,0.3,1.0,0.4,0.6,1
2024-01-01 15:00:03:700,88.4,11,15,16,183,97,0.7,0.9,0.4,0.6,1
2024-01-01 15:00:03:800,89.6,14,15,16,163,105,0.7,1.0,0.5,0.6,1
2024-01-01 15:00:03:900,91.1,15,9,13,168,102,0.4,0.9,0.4,0.6,1
2024-01-01 15:00:04:000,92.0,9,13,15,175,91,0.6,1.0,0.5,0.5,1
2024-01-01 15:00:04:100,93.3,13,14,17,167,108,0.4,0.9,0.4,0.6,1
2024-01-01 15:00:04:200,93.9,12,9,17,161,102,0.3,1.0,0.4,0.5,1
2024-01-01 15:00:04:300,95.8,13,10,17,172,104,0.8,0.9,0.5,0.5,1
2024-01-01 15:00:04:400,98.1,8,11,17,183,104,0.5,0.9,0.4,0.5,1
2024-01-01 15:00:04:500,99.9,11,13,14,171,109,0.7,1.0,0.5,0.6,1
2024-01-01 15:00:04:600,101.9,10,10,16,160,106,0.7,0.9,0.4,0.6,1
2024-01-01 15:00:04:700,104.1,11,11,13,175,109,0.8,1.0,0.5,0.6,1
2024-01-01 15:00:04:800,104.4,9,15,11,169,102,0.5,1.0,0.4,0.5,1
2024-01-01 15:00:04:900,105.7,12,13,15,151,91,0.3,0.9,0.5,0.6,1
2024-01-01 15:00:05:000,43.2,10,12,13,177,111,1.0,1.0,0.5,0.5,0
2024-01-01 15:00:05:100,43.2,10,12,13,178,111,1.1,1.0,0.5,0.6,0
2024-01-01 15:00:05:200,43.2,10,12,13,178,111,1.0,1.0,0.4,0.6,0
2024-01-01 15:00:05:300,43.2,10,12,13,178,111,1.1,1.0,0.5,0.5,0
2024-01-01 15:00:05:400,43.2,10,12,13,179,110,1.1,1.0,0.4,0.6,0
2024-01-01 15:00:05:500,43.3,10,12,13,179,110,1.0,1.0,0.4,0.6,0
2024-01-01 15:00:05:600,43.3,10,12,13,179,110,1.1,0.9,0.5,0.5,0
2024-01-01 15:00:05:700,43.3,10,12,13,180,110,1.1,0.9,0.4,0.6,0
2024-01-01 15:00:05:800,43.3,10,12,13,180,110,1.1,0.9,0.4,0.6,0
2024-01-01 15:00:05:900,43.3,10,12,13,180,110,1.1,1.0,0.4,0.6,0
2024-01-01 15:00:06:000,43.2,10,12,13,182,110,1.0,1.0,0.4,0.6,0
2024-01-01 15:00:06:100,43.2,10,12,13,182,110,1.1,0.9,0.5,0.6,0
2024-01-01 15:00:06:200,43.2,10,12,13,182,110,1.1,0.9,0.4,0.5,0
2024-01-01 15:00:06:300,43.2,10,12,13,182,110,1.0,1.0,0.5,0.5,0
2024-01-01 15:00:06:400,43.3,10,12,13,182,110,1.0,0.9,0.4,0.5,0
2024-01-01 15:00:06:500,43.3,10,12,13,182,110,1.0,0.9,0.4,0.5,0
2024-01-01 15:00:06:600,43.3,10,12,13,180,110,1.0,0.9,0.4,0.5,0
2024-01-01 15:00:06:700,43.3,10,12,13,180,110,1.1,0.9,0.5,0.5,0
2024-01-01 15:00:06:800,43.3,10,12,13,180,110,1.1,1.0,0.4,0.5,0
2024-01-01 15:00:06:900,43.2,10,12,13,179,110,1.1,0.9,0.4,0.6,0
2024-01-01 15:00:07:000,43.2,10,12,13,179,110,1.1,1.0,0.4,0.5,0
2024-01-01 15:00:07:100,43.2,10,12,13,179,110,1.0,1.0,0.3,0.5,0
2024-01-01 15:00:07:200,43.2,10,12,13,177,111,1.0,0.9,0.5,0.6,0
