2024-01-09 15:00:00:000,47.1,13,13,11,161,104,0.5,1.0,0.5,0.6,1
2024-01-09 15:00:00:100,47.1,10,12,13,175,105,0.5,1.0,0.4,0.6,1
2024-01-09 15:00:00:200,47.2,10,12,12,151,106,0.5,1.0,0.4,0.6,1
2024-01-09 15:00:00:300,47.2,13,11,12,158,104,0.7,1.0,0.5,0.6,1
2024-01-09 15:00:00:400,47.2,10,11,12,169,105,0.3,0.9,0.4,0.5,1
2024-01-09 15:00:00:500,47.2,10,13,16,179,90,0.5,1.0,0.5,0.5,1
2024-01-09 15:00:00:600,47.2,8,10,15,154,105,0.6,1.0,0.5,0.5,1
2024-01-09 15:00:00:700,47.3,15,14,14,159,93,0.4,1.0,0.4,0.5,1
2024-01-09 15:00:00:800,47.3,11,15,12,177,100,0.3,0.9,0.5,0.5,1
2024-01-09 15:00:00:900,47.4,12,12,12,173,109,0.6,1.0,0.4,0.6,1
2024-01-09 15:00:01:000,47.5,8,13,15,163,96,0.3,1.0,0.4,0.5,1
2024-01-09 15:00:01:100,47.7,10,10,12,166,104,0.3,1.0,0.4,0.5,1
2024-01-09 15:00:01:200,47.9,10,15,12,171,93,0.4,1.0,0.4,0.5,1
2024-01-09 15:00:01:300,48.2,13,15,15,159,96,0.5,1.0,0.4,0.6,1
2024-01-09 15:00:01:400,48.6,10,9,13,161,94,0.3,0.9,0.5,0.6,1
2024-01-09 15:00:01:500,48.6,13,12,13,157,103,0.6,0.9,0.5,0.5,1
2024-01-09 15:00:01:600,48.9,15,14,16,182,97,0.4,1.0,0.5,0.5,1
2024-01-09 15:00:01:700,49.1,13,11,12,184,94,0.5,1.0,0.5,0.6,1
2024-01-09 15:00:01:800,49.6,10,14,17,168,102,0.7,1.0,0.5,0.6,1
2024-01-09 15:00:01:900,50.0,9,15,16,162,92,0.4,0.9,0.4,0.6,1
2024-01-09 15:00:02:000,50.9,14,16,14,153,95,0.6,1.0,0.5,0.5,1
2024-01-09 15:00:02:100,51.1,9,13,15,162,97,0.5,0.9,0.4,0.6,1
2024-01-09 15:00:02:200,51.5,8,9,11,180,90,0.7,0.9,0.4,0.6,1
2024-01-09 15:00:02:300,52.5,12,10,12,168,107,0.6,0.9,0.5,0.5,1
2024-01-09 15:00:02:400,53.8,10,11,14,174,105,0.3,1.0,0.5,0.6,1
2024-01-09 15:00:02:500,55.2,14,10,13,172,95,0.8,1.0,0.4,0.5,1
2024-01-09 15:00:02:600,56.4,14,11,17,184,97,0.5,0.9,0.5,0.5,1
2024-01-09 15:00:02:700,56.6,11,9,13,157,101,0.6,1.0,0.5,0.6,1
2024-01-09 15:00:02:800,56.8,15,9,13,184,106,0.4,0.9,0.4,0.5,1
2024-01-09 15:00:02:900,57.6,11,12,15,162,97,0.5,0.9,0.4,0.6,1
2024-01-09 15:00:03:000,58.2,14,12,17,184,97,0.4,0.9,0.4,0.5,1
2024-01-09 15:00:03:100,59.0,11,12,11,178,108,0.4,0.9,0.4,0.5,1
2024-01-09 15:00:03:200,61.1,10,15,12,171,106,0.4,1.0,0.4,0.6,1
2024-01-09 15:00:03:300,62.9,13,9,11,178,91,0.6,1.0,0.5,0.5,1
2024-01-09 15:00:03:400,64.3,8,11,11,160,92,0.7,0.9,0.5,0.6,1
2024-01-09 15:00:03:500,67.0,12,11,14,175,92,0.6,0.9,0.5,0.5,1
2024-01-09 15:00:03:600,69.6,14,15,17,174,95,0.4,1.0,0.4,0.6,1
2024-01-09 15:00:03:700,72.0,10,13,12,179,90,0.6,0.9,0.5,0.5,1
2024-01-09 15:00:03:800,73.4,12,13,14,160,96,0.6,0.9,0.5,0.6,1
2024-01-09 15:00:03:900,76.2,14,10,14,153,90,0.3,0.9,0.4,0.6,1
2024-01-09 15:00:04:000,78.6,10,14,13,181,109,0.8,1.0,0.4,0.5,1
2024-01-09 15:00:04:100,82.1,10,15,15,165,103,0.3,0.9,0.5,0.5,1
2024-01-09 15:00:04:200,85.0,13,15,15,165,105,0.5,0.9,0.5,0.5,1
2024-01-09 15:00:04:300,85.7,10,14,12,169,103,0.3,0.9,0.4,0.5,1
2024-01-09 15:00:04:400,86.9,9,14,14,170,92,0.6,1.0,0.4,0.6,1
2024-01-09 15:00:04:500,91.8,13,13,11,167,98,0.5,0.9,0.4,0.6,1
2024-01-09 15:00:04:600,93.7,10,13,12,153,109,0.3,1.0,0.5,0.6,1
2024-01-09 15:00:04:700,98.5,15,10,16,178,107,0.3,0.9,0.4,0.5,1
2024-01-09 15:00:04:800,103.9,11,15,11,177,101,0.7,1.0,0.4,0.6,1
2024-01-09 15:00:04:900,106.4,8,12,11,171,91,0.7,1.0,0.4,0.5,1
2024-01-09 15:00:05:000,44.0,15,16,17,194,113,0.5,1.0,0.5,0.6,0
2024-01-09 15:00:05:100,43.9,15,16,17,194,113,0.4,0.9,0.4,0.7,0
2024-01-09 15:00:05:200,43.9,15,16,17,194,113,0.4,1.0,0.5,0.7,0
2024-01-09 15:00:05:300,43.9,15,16,17,196,113,0.4,0.9,0.5,0.6,0
2024-01-09 15:00:05:400,43.9,15,16,17,196,113,0.5,1.0,0.5,0.6,0
2024-01-09 15:00:05:500,43.9,15,16,17,196,113,0.5,1.1,0.4,0.6,0
2024-01-09 15:00:05:600,44.0,15,16,17,196,113,0.5,0.9,0.4,0.6,0
2024-01-09 15:00:05:700,44.0,15,16,17,196,113,0.4,0.9,0.4,0.5,0
2024-01-09 15:00:05:800,44.0,15,16,17,196,113,0.4,1.0,0.5,0.5,0
2024-01-09 15:00:05:900,44.0,15,16,17,196,112,0.4,1.0,0.4,0.6,0
2024-01-09 15:00:06:000,44.0,15,16,17,196,112,0.4,0.9,0.4,0.7,0
2024-01-09 15:00:06:100,44.0,15,16,17,196,112,0.5,1.0,0.4,0.7,0
2024-01-09 15:00:06:200,44.0,15,16,17,196,112,0.6,0.9,0.3,0.6,0
2024-01-09 15:00:06:300,44.0,15,16,17,196,112,0.4,0.9,0.4,0.6,0
2024-01-09 15:00:06:400,44.0,15,16,17,196,112,0.5,0.9,0.4,0.6,0
2024-01-09 15:00:06:500,44.1,15,16,17,196,112,0.6,1.0,0.4,0.6,0
2024-01-09 15:00:06:600,44.1,15,16,17,196,112,0.5,0.9,0.4,0.6,0
2024-01-09 15:00:06:700,44.1,15,16,17,196,112,0.5,0.9,0.5,0.6,0
2024-01-09 15:00:06:800,44.1,15,16,17,196,112,0.5,1.0,0.4,0.6,0
2024-01-09 15:00:06:900,44.1,15,16,17,196,112,0.4,0.9,0.4,0.6,0
2024-01-09 15:00:07:000,44.1,15,16,17,196,112,0.4,0.9,0.4,0.7,0
2024-01-09 15:00:07:100,44.1,15,16,17,196,112,0.6,0.9,0.5,0.6,0
2024-01-09 15:00:07:200,44.1,15,16,17,196,112,0.4,1.0,0.5,0.7,0
2024-01-09 15:00:07:300,44.1,15,16,17,196,112,0.5,0.9,0.5,0.7,0
2024-01-09 15:00:07:400,43.9,15,16,17,196,112,0.5,1.0,0.4,0.6,0
2024-01-09 15:00:07:500,43.9,15,16,17,196,112,0.5,1.0,0.3,0.6,0
2024-01-09 15:00:07:600,43.9,15,16,17,196,112,0.5,1.0,0.4,0.6,0
2024-01-09 15:00:07:700,43.9,15,16,17,195,113,0.5,1.0,0.3,0.6,0
2024-01-09 15:00:07:800,44.0,15,16,17,195,113,0.4,1.0,0.4,0.5,0
